requested_name,source_group,object_kind,database,schema,object_name,select_sql,ordinal_position,column_name,data_type,error
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,244,MRSL,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,245,MRSL_PERIO,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,246,MRSL_S,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,247,TSL,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,248,TSL_PERIO,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,249,TSL_S,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,250,EXD,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,251,EXD_PERIO,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,252,MSP,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,253,MSP_PERIO,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,254,MSP_S,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,255,SLE_CATEGORY,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,256,ZRWMIN,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,257,ZRWMAX,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,258,RWWBZMIN,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,259,RWWBZMAX,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,260,ZBSMMAX,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,261,ZBSWMAX,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,262,BSSBZRMAX,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,263,TARINVVAL,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,264,DYMOD,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,265,DATE_RGL,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,266,CUDYSCAB,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,267,CUDYSCTX,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,268,DYHOR,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,269,DYSTD,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,270,DYHOR_MUL,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,271,ADFARSPO,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,272,ADFARSNE,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,273,ADFARLPO,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,274,ADFARLNE,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,275,ADFAYLPO,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,276,ADFAYLNE,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,277,ADFAGLPO,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,278,ADFAGLNE,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,279,RLTACC,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,280,PLAHOR,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,281,PLAHOR_RLTMUL,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,282,PLAHOR_CAL,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,283,GATMAC,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,284,WIP_LIM,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,285,WIP_LIM_UNIT,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,286,CONLSMRP,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,287,ADU_SOURCE,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,288,LRP_LOGIC,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,289,LRP_SORT_CRIT,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,290,LRP_INFO,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,291,PMF_CONS,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,292,RCOVPRF,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,293,PLAN_IN_ABAP,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,294,TOG,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,295,TOG_S,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,296,TOY,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,297,TOY_S,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,298,TOR,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,299,TOR_S,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,300,TORS,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,301,TORS_S,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,302,LFGGLV,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,303,LFRGLV,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,304,VAFGLV,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,305,SPIHOR,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,306,SPITHR,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,307,WBZEKT_S,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,308,WBZ_S,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,309,AVG_D_USAGE,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,310,PREVIEW,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,311,PREVIEW_HOR,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,312,SPIREQ_IGN,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,313,CAUSE_GREEN,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,314,OTOGRED_ACT,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,315,OTOG_THRES,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,316,MIN_PROC,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,317,SCM_MGRP,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,318,SPIHOR_2,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,319,SPITHR_2,NUMBER,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,320,FIRST_DLV,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,321,DEF_POSNR,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,322,UNIT_OF_TIME,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,323,PREVIEW_MRP,TEXT,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,324,REPL_CDC_DATE,TIMESTAMP_NTZ,
/SAPLOM/MEH_MM01,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,/SAPLOM/MEH_MM01,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT./SAPLOM/MEH_MM01,325,REPL_CDC_OPCODE,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,1,MANDT,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,2,EBELN,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,3,EBELP,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,4,ETENS,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,5,EBTYP,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,6,EINDT,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,7,LPEIN,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,8,UZEIT,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,9,ERDAT,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,10,EZEIT,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,11,MENGE,NUMBER,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,12,DABMG,NUMBER,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,13,ESTKZ,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,14,LOEKZ,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,15,KZDIS,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,16,XBLNR,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,17,VBELN,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,18,VBELP,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,19,MPROF,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,20,EMATN,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,21,MAHNZ,NUMBER,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,22,CHARG,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,23,UECHA,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,24,REF_ETENS,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,25,IMWRK,TEXT,
EKES,col_raw_export,TABLE_OR_VIEW,COLLINS_RAW,COL_RAW_EXPORT,EKES,SELECT * FROM COLLINS_RAW.COL_RAW_EXPORT.EKES,26,VBELN_ST,TEXT,
